Review_text,extracted_aspects,inference_time
"When I entered the hotel ,its make me astonished... It's really nice place for couple .. i am really happy to get that place to bring my wife and having wonderful launch.. the food is really delicious and service is awsome","place, food, service, launch",0.5259077548980713
Always good to be here. The environment is so Relaxing and their food & service is always top notch as usual.,"environment, food, service",0.4130864143371582
Nice environment place and good quality food or services.. We r astonished from there cause by they r opend new appayan centre is paan masala..that was fabulous. I ll never forget there delicious dessert..,"environment, food, services, dessert, pan masala",0.8207449913024902
Great items. Worthy of price.but food quality and service is really very good .we are feeling very good to came here .@sagor is very good server.this resturent is very good for quality time .,"food quality, service, server",0.47054409980773926
Very pleased with the consistent service and the excellent food. This location never seizes to amaze.,"service, food",0.29576754570007324
"Great spread for lunch. Across local, international and even sushi as well!! The mangoes were brilliant and so were the deserts","spread, mangoes, deserts, lunch",0.7554047107696533
"If I intend to have a delicious gourmet buffet, I always book my table at ST, next would be Latest Recipe at Le Meridian. Surely, in terms of menu, taste and ambiance ST is unbeatable at Dhaka. Though hard on your wallet, B1G1 offers are...More","menu, taste, ambiance",0.46912312507629395
Wow..What An amazing lunch experience we just had in Tastes restaurant. Their food and service is just top of anything. Restaurant ambiance is great for family and service staff were very much helpful and experienced. Thanks Westin Dhaka for making our day👍,"food, service, ambiance, staff",0.5830821990966797
"We always go out to dine at this places & normally more than couple of times during the Ramadhan for Iftaar. It’s always nice to have meal over at Taste. Such a wide variety of food is served, really difficult to choose.","meal, food, served",0.47374939918518066
All the foods were fresh and tasty. Very good quality and awesome taste I think I’ll come here again and again Thanks,"foods, quality, taste",0.47131943702697754
Thank you for service. Tasty food Happy spending time Lovely environment Wanna came here again Thanks westin,"service, food, environment",0.41354894638061523
The food was excellent and desserts were delicious. Wish to come again in next Ramadan. Thanks rifa Mahbub GM X Index Group,"food, desserts",0.35643839836120605
Food here is very good... Best for its price.... Good environment Getting Nice behaviour from all And sweets are very tasty Thanks,"Food, price, environment, sweets, behaviour",0.7713229656219482
This place has a wonderfull environment. There is a wide variety of choices to choose from and the food is very good...,"environment, food, choices",0.4252147674560547
Awesome food as always Specially Nehari i like this most They have many items here. Amazing arrangement thanks,"food, Nehari",0.4233877658843994
city best iftar item lovely environment specifically malai tea Turkish sweets are awesome .. good service as well thanks,"city, iftar item, environment, malai tea, Turkish sweets, service",1.120152235031128
This is a restaurant located on 2nd floor of hotel Westin in Dhaka. The decor is unusual and food variety is awesome. The buffet is worth a try and is priced reasonably. The choices are ample and the staff is efficient. Overall a trip worth...More,"decor, buffet, food variety, staff, priced",0.8340966701507568
I think that is the best iftar I ever had Food is awesome but service not good They are little bit rude,"Food, service",0.35482072830200195
Baby sitter room must be needed They don’t have any baby feeding room I m just disappointed for that Really its not expecting from westin dhaka,"baby sitter room, baby feeding room",0.6539013385772705
It was an wonderful experience having a family ifter... food was delicious.. service was ok compared with a huge crowd situation .. I will recommend others to join ifter in the coming days . Thanks Rifa for being us very nicely,"food, service, ifter",0.46689629554748535
Best iftar in Dhaka city Seasonal taste is best in all foods. Thay have asian amarican food also Btw today we were having iftar here it was nice,"foods, iftar",0.41341066360473633
"Been coming to their Iftar/dinner for the past few years-hasn't let me down even once! Consistent quality, taste and service!","Iftar/dinner, quality, taste, service",0.8143699169158936
The iftaar buffet was elaborate and delicious. Loved it. Thanks westin dhaka for making this type of restaurant Great iftar experience,iftar buffet,0.3546433448791504
We came here for having iftar They are always best in food and services Lovely environment and lovely people thank u,"food, services, environment, people",0.528303861618042
They are always best in food Awesome Iftar I ever had but today we didn’t getting the service which one we were expecting from them Anyway I think service should be more good like a 5 star thank you,"food, service",0.29533958435058594
It is one of the best experiences i have had in bangladesh. Love the food and the ambience. Definately will come back again.,"food, ambience",0.3640000820159912
I have always enjoyed the Iftar at the Seasonal Taste. Wide range of culinary delights. Good food! Great staff!,"food, staff, culinary delights",0.5987074375152588
Best iftar items Food quality is best Lovely service And lovely decoration Thanks westin dhaka And thanks to seasonal taste,"Food quality, service, decoration",0.6054275035858154
Best food Best quality Good environment Lovely place Awesome service Thanks Westin dhaka for making THIS type of restaurant,"food, quality, environment, service",0.5275692939758301
Foods are very much testy. But there is an option to improve arrangement of foods along with foods of live station.,"Foods, foods of live station",0.5900583267211914
Too much tasty food and different food I m just confused what should i first having T Lovely envoronment,"food, food",0.3148195743560791
"Food quality , variation & taste is very good. Service & decoration excellent... awesome decoration lovely place thanks rifa","Food quality , variation , taste, Service , decoration",0.8453483581542969
Best taste Awesome and ymmumy food Love their behaviour And awesome environment Wanna come here again,"food, behaviour, environment",0.4147334098815918
"I had been to their restaurant during their iftar, to try on different varieties of it but unfortunately i felt like I was kinda overlooked... I mean i am a non-muslim and went to try out something new, to enjoy the ambience of it. Well...More",ambience,0.2460033893585205
"Most of the dishes are really tasty and healthy, beautifully presented and decorated. The salad bar is unique, the Sushi bar needs improvements, the Haleem needs some improvement, awesome dessert menue great Tandoori Roti and Chicken, superb lamb leg rost.Great ambience very friendly female hosts...More","dishes, salad bar, Sushi bar, Haleem, dessert menue, Tandoori Roti and Chicken, lamb leg rost, ambience, hosts",2.3938121795654297
Best buffet resturent Lovely environment Awesome service And nice place Hope will come here agani Thanks,"buffet, environment, service, place",0.597928524017334
We really enjoyed here We come here to having iftar They are awesome in every food Thanks for making awesomeness for us,food,0.1894698143005371
Good varied menu. Excellent service. Everyone very attentive. Good afternoon idea to introduce lactose free tea. So I requested to Rifa please inform your manager for take some steps about lactose free tea thanks,"menu, service, lactose free tea, manager",0.7606585025787354
Good place and good food. Good range of foods available. Awesome food tast Nice decorations And very good service,"food, foods, decorations, service",0.598109245300293
Excellent food for ifter and dinner. Items are very good. Each items are extremely delicious. The juices are very refreshing. The place is very cozy.,"food, items, juices, place",0.5821733474731445
First of all I Love there decorations Awesome food specially Arabian kabab muttun halim this was great and surprising Hilsa fish Thanks Westin dhaka thanks rifa,"decorations, food, Arabian kabab muttun halim, Hilsa fish",1.2362422943115234
"Excellent arrangement by the authority & nee chef, special acknowledgement for your vibrant team who attended each customer with utmost care. Lovely ambience with scrumptious food! Thanks rifa for attending us","chef, ambience, food",0.5308704376220703
It was good. But could have increased the number of dishes. There was not a good number of variety to go with. But overall it was good.,"dishes, variety",0.35592126846313477
Best Indian food And others food like ASIAN Americans bangali foods are also very tasty Thanks to westin Dhaka,"Indian food, foods",0.4115917682647705
Great food.. specially their desert section is best in the city. totally a value for money for me. people must try..,"food, desert section",0.3544754981994629
Today we having Iftar here The world best food item Love there Iftar item Good service Awesome decoration,"food item, service, decoration, Iftar",0.7518429756164551
it was a great hangout at the restaurant..a bid spread. and really friendly behaviour of the service personel. we really enjoyed it.. thank you westin ..,"service personel, spread",0.4087510108947754
It was a great experience ideed. Foods and environment was outstanding. I must appreciate the entire setup. Cheers..,"Foods, environment",0.4733090400695801
Just love their foods always Seriously they know about the magic of taste All kinds of food made here Thanks Westin to making this type of restaurant Thanks rifa for make us feel special,foods,0.25096583366394043
Best buffet restaurant in dhaka city Awesome Indian food Sweets are also very good Fantastic service Thanks westin and Rifa is very helpful . Thank you,"Indian food, service, sweets",0.5906581878662109
Food full of flavour and the BEST desserts in Dhaka. The grill corner is my personal favourite - I never miss the sea food grill there. The Mango cheesecake has also been one of the best desserts that I have tried.,"Food, desserts, sea food grill, Mango cheesecake",1.1038551330566406
They are always famous for tasty and yummy food.. They make Indian Asian American and Bangladeshi food also Love their good service Love their environment. And specially Rifat is very good she is attentive.. And careful. Thanks,"food, service, environment",0.4339637756347656
It’s a very nice place. Foods are good. Shushi and salads are yummy. I liked their desrets too much. Environment is good. Service is good.,"Foods, salads, desrets, Environment, Service",0.9003322124481201
Everything is good .Their food is too good . Best buffet restaurant in Dhaka city Today we reserve a party in this restaurant they made excellent food for us And service r too good,"food, service, buffet",0.47075748443603516
we are coming here to spending a good time.. we all feel very satisfied here allover is very good like food service all things love their environment thanks.rifa ro much friendly behavior. I like it....,"food, service, environment",0.44600796699523926
"All items are good, fresh , healthy,and teasty I really appreciate to seasonal taste for best food forever Asian all typs of food available here Thanks","food, Asian food",0.3617386817932129
Good Buffet restaurant Best food Spending a awesome time here with my family Love their service Thanks to westin,"food, service, Buffet",0.5193557739257812
Thw food served was amazing with the ambience followed. The service given by the employees are 10/10. Made a prefect choice taking seasonal taste. The food : 10/10,"food, ambience, service, food",0.5931546688079834
I really like the food taste and quality. Moreover the ambience is wonderful. But it would be great if you could bring variation in sushi menu like baked ot torched.,"food taste, quality, ambience, sushi menu, baked ot torched",1.1981515884399414
It was a pleaser to do dinner at western. The food quality was very good and Unique and environment was awesome specialy service was good,"food quality, dinner, service, environment",0.5852153301239014
"Nice buffet at westin dhaka seasonal tastes restaurant.everything was excellent.service,food,embience excellent","buffet, service, food, embience",0.644207239151001
I had the lunch buffet and there was and abundance of choice. From Bangladeshi cuisine to sushi and most of it is pretty authentic. The salad bar is amazing and not a typical salad bar at all. But the desserts are truly the best. As...More,"lunch buffet, Bangladeshi cuisine, sushi, salad bar, desserts",1.279918909072876
They are famous always for the best buffet food in Dhaka city They seriously made the awesome food as well Good service and environment,"buffet food, service, environment, food",0.656670093536377
"The best restaurant is seasonal taste I visit here .Very nice place of Dhaka city .there food are just too yummy specially beef steak,Indian food all,and dessert also.they are so kind and celebrated my husbands birthday ,also very helpful Mim because she kept my baby...More","food, beef steak, Indian food, dessert",0.7601878643035889
I m just surprised that it was my birthday and they didn't know after that knowing wish me greatfully.i m just amazed about their services and food quality with good taste.and very glad to came here it was brunch section. We got some people there...More,"services, food quality, taste, brunch section",0.7120070457458496
Especially i want to say here's Beef steak was so much yummy i just like it.All food also gd taste by i just love their steak 😘.there sweet item collection is huge.they are service also friendly and caring.Mim and Arif just helped us to get...More,"food, Beef steak, sweet item collection, service",0.8123674392700195
We are really greatful came here to eat .it was branch section and they have more n more new food item.we took also their live food galaxy.this was awesome really.there environment and services also most precious their team especially Mim is so friendly.we loved to...More,"food, food item, live food galaxy, environment, services",0.8186378479003906
"I visited more hotel in bd, bt i think the westin Dhaka is the best hotel in our country. I m so much glad to came here basically breakfast time the reason of here environment nd services is very good and caring.i just loved this...More","breakfast, environment, services",0.47566652297973633
"It was lunch time & we rushed here for buffet lunch & really its excellent. Nice environment, healthy foods with lots variety, well mannered stuffs. If you like to get the international standard I recommend this place.","lunch, buffet lunch, foods, environment, stuffs",0.8781719207763672
Seasonal taste is the best buffet resturant They have japanees indian and amarican also love their food Thanks,food,0.1847217082977295
"Nice environment is seasonal taste restaurant in Westin Dhaka.and also we get great service .and they are all good behavior person .Sumona,Mim, was given friendly attitude nd also gd caring services..just loved there food.so much yummy nd tasty.i m just liked there delicious ice cream...More","environment, taste, food, ice cream, service, person",0.8437488079071045
World Best good Making here NOW they promoting turkish sweet That was awesome sweet Very healthy food And good place,"food, sweet, place",0.45928359031677246
Seasonal taste is my favourite place.. max time I visit here they serving awesome food always. Love their sweets and juices also. Thanks Westin dhaka for made this type of restaurant,"food, sweets, juices",0.53090500831604
The Lunch buffet was excellent with plenty of variety and selection of food from appetizers to desert. Service was great as always.,"Lunch buffet, appetizers, Service, food, desert",0.890831708908081
Extraordinary food Good service Too much enjoying time Best buffet restaurant Love westin Seanal taste best,"food, service, buffet",0.47563743591308594
"The Seasonal Tastes provides an excellent dining experience. The food was very good, appealing to a variety of appetites.","food, dining experience",0.3572080135345459
It was very nice exprience.food was very tasty and all the food was very fresh and the service was good all the associate was very friendly and polite with positibe energy all of them were very good at what they did forgot the name though....More,"food, service, associate",0.4164433479309082
"Seasonal taste is really a great restaurant in whole dhaka city Its provide different types of food like Asian,Indian American and so on. Love their food and service","food, service",0.29520440101623535
They made world best tasty food Today I satisfy with my lunch Thanks Westin Dhaka for make this type restaurant love thm,"food, lunch",0.30085301399230957
Good food and great service. Best buffet restaurant in DHAKA city. Thank to Westin for giving us this type of restaurant,"food, service, buffet",0.47432589530944824
"Employees are friendly, breakfast is good , room service is nice ! The hotel is located in a Gulshan area .","Employees, breakfast, room service",0.591623067855835
my experience has always been excellent. the people working at westin are superb. very kind polite generous amazing service. great food ambiance. i simply love this place the people. fishing the people and the hotel all the best,"people, service, food, ambiance, people",0.7121899127960205
First of all good environment for businesses metting. Food quality is good enough and the specially the ghurer rosmalai taste is so awesome.,"environment, food quality, ghurer rosmalai",0.8150877952575684
Foods are so yummy specially the gurer rosh malai (kind of snack). Atmosphere is also very nice. Recommended. They give awesome service specially Hamid..,"Foods, gurer rosh malai, atmosphere, service",0.9589052200317383
Seasonal taste is the best buffet restaurant in Dhaka city. Many type of food decorate here They give us always best service specially Hamid(I’d-9442) he is best and very attentive. And Rifa is also very well mannered . Thanks,"food, service, buffet",0.4731895923614502
"It’s a great place for buffet meals wide array of itemsse veg by attentive chefs and waiting staf. A goood mix of Western, Orientaland local cuisine. It’s expensive though.","buffet meals, items, chefs, waiting staf, cuisine",1.0200352668762207
They made awesome food and many kinds of food like Asian Americans and Indian. They provide very also good sweets..,"food, sweets",0.3802187442779541
I just want say that seasonal' taste is the best buffet Restaurant in dhaka city. Love their many kind of food. And they are giving awesome service,"food, service, buffet",0.4730522632598877
"So we had brunch today me and my wife. Food was really fresh with so many added items. Baby chicken with mushroom sauce was so much yummy. Desserts specially golab jamun was best in the town. Stir fry, green curry rice, saffron polao, rib eye...More","Food, baby chicken with mushroom sauce, desserts, golab jamun, stir fry, green curry rice, saffron polao, rib eye",2.139930248260498
Nice place the westin dhaka.everything was nice service was excellent.everything was execellent.lovely.,service,0.17934226989746094
It’s a very nice place. Local foods are delicious. I liked stir fries a lot. They have a very option of food. People are friendly.,"food, stir fries",0.4099555015563965
We are treated so nicely. Environment is good. People are co-operative. Foods are really good. I would love to come here again.,"Environment, Foods",0.3633606433868408
They have done a very good preparation for womens day. Foods are specially made for us. Deserts are delicious. I enjoy it alot.,"Foods, Deserts",0.5566127300262451
It is really good to be here. People are friendly. service is really good. Bangladeshi food are really good.,"service, Bangladeshi food",0.4843564033508301
"Foods are really good. People are friendly. I like shushi,tempura,grilled food. Deserts are deliciou. I would love to come here again.","Foods, Deserts, shushi,tempura,grilled food",1.1386375427246094
Food of the Taste Buffet Restaurant was yammy. Specially beef steak and bbq was excellent. I quit often visit this restaurant. The cook of the restaurant deserve credit.,"Food, beef steak, bbq",0.7084929943084717
"Westin Dhaka buffet restaurant service,food,embience was best in Dhaka city.everything was very nice.","service,food,embience",0.46943092346191406
Westin Dhaka buffet restaurant was very nice.we enjoyed very much with my family.everything was outstanding.,buffet restaurant,0.2961404323577881
Nice dinner at Weston Dhaka seasonal tastes restaurant.Staff are very friendly.They always suggest about their new food.,"Staff, food",0.3530917167663574
"Everything was outstanding. Their service, food, embience, behaviour staff friendless everything was outstanding.","service, food, embience, staff",0.6095306873321533
"Nice environment,nice food excellent service.live counter was fantastic.everything was great.outstanding.","environment, food, service, counter",0.5383856296539307
Food & service is really awesome! We enjoyed a lot ! Specially japanies food ! Ambiance also !lovely.,"Food, service, japanies food, Ambiance",0.8127272129058838
Excellent service from Mr Mahfuz and team the food was very tasty the service was of top notch and the place was very clean,"service, food, place",0.41508913040161133
Taste and quality of the food is very nice. Each and every item tasted very good. All the items were too fresh I must mention that. And the deserts is too awesome. Last but not the least the ambience of the restaurant is very nice.,"Taste, quality, food, deserts, ambience",0.8198635578155518
Food was good and service was commendable.Embience was fantastic. Fuchka was nice and dessert was excellent.,"Food, service, embience, Fuchka, dessert",1.000091552734375
Brunch was outstanding.Specially the fish item was excellent.Service was fantastic.Overall excellent.,"Brunch, fish item, Service",0.530545711517334
Nice place to have lunch at Westin Dhaka seasonal tastes restaurant.It was a nice experience with my family.,lunch,0.2401888370513916
Nice environment.Service was excellent.Food was outstanding .Specially the dessert was excellent.overall excellent.,"environment, Service, Food, dessert",0.5846269130706787
It was a best brunch in dhaka city.There was so many variation of food.Service was excellent.specially the fuschka was nice.,"brunch, food, service, fuschka",0.7298064231872559
Had the best birthday celebration ever. The food and environment was really good and the birthday celebration done by the westin team was awesome!!!,"food, environment, birthday celebration",0.47011685371398926
It’s a very nice place. stir fries are good. people are friendly. environment is friendly. Local desert are tasty. I like their shushi.,"stir fries, people, environment, shushi, Local desert",1.0004093647003174
Sudden plan to have lunch at Westin buffet. The ambience is good with a wide variety of dishes. Their Japanese options as well as bbq corner are my favorites. Their dessert options are just superb and sweet and succulent. Overall good experience and with the...More,"ambience, dishes, Japanese options, bbq corner, dessert options",1.13895845413208
Food was amazing 😉. Service was great 👍. The ambiance was nice and so the staff but there wasn’t much variety for the entree selection,"Food, Service, ambiance, staff, entree selection",0.9128849506378174
Westin food was excellent.service was fantastic.and staff are very friendly with us.They always suggest about their food.,"food, service, staff",0.41780543327331543
Outstanding dinner at westin dhaka.Service was excellent.Food was nice.environment was charming.lively.,"Service, Food, environment, dinner",0.5528690814971924
"Simply fantastic! From sushi to sashimi to live grill station to huge Bangladeshi offerings, salad station, gourmet soup corner to enormous dessert cart! Great taste all around! Will definitely return.","sushi, sashimi, live grill station, Bangladeshi offerings, salad station, gourmet soup corner, dessert cart",2.0383474826812744
It was a excellent lunchat westin dhaka buffet restaurant.Food was wonderful.service was outstanding.,"lunch, Food, service",0.4752051830291748
Came with my fimily for dinner. All the food were very delicious and staffs are very friendly. Had a wonderful time here. Would highly recomend.,"food, staffs, dinner",0.4784731864929199
Today’s food selection was very good.some new dishes also available so overall it was fantastic today.,"food selection, dishes",0.3653442859649658
"For around 5.5k bdt per person, the restaurant had quite a lot to offer. Seafood and the Desserts were particular highlights of my visit.","Seafood, Desserts",0.5741586685180664
Seasonal tastes restaurant nice view.but service was not good.and I came my family purpose.but food quality very bad.i will not come in this place,"service, view, food quality",0.4777524471282959
Very very nice and tranquil environment!!! Food is very good!! My 6yrs old daughter liked it a lot! Well done! Rifa!,"environment, Food",0.32906031608581543
This is my favourite place to go for a buffet lunch or dinner in Dhaka..the special nights that they arrange with different cuisines from time to time are also go-worthy! Dont forget to grab a bite if you are in the mood for a buffet😬,"buffet lunch, buffet dinner, cuisines",0.8137671947479248
"It was an amazing experience, great food,great hospitality and great family time. Will visit again next time.","food, hospitality",0.35761594772338867
It was a unbelieveable valentine dinner at Westin dhaka.The embience was excellent.Service was great.,"embience, Service, dinner",0.4698803424835205
It was excellent and very delicious meal that I had with my family. Wonderful that it kept the standard to a high level,meal,0.24092936515808105
"They have the best buffet with wider cuisine option from continental to japanese to italian, indian, and what not. Deserts are simply awesome.","buffet, cuisine option, Deserts",0.6530423164367676
"This is wonderful to be at a colorful breakfast at Westin Hotel, Dhaka. Today is the first day of the month of Bangla calendar, the beginning of spring.",breakfast,0.276080846786499
I came my friend purfes the seasonal tastes restaurant .food quality is not well.service is good.nice view.but especially fasta quality disgusting so i decided that next time i will not come here Again,"food quality, service, view",0.48223423957824707
"Foods are nice. Tempura,shushi are good. People are friendl. Environment is good. It’s a nice place to have dinner.","Foods, Tempura,shushi, dinner, Environment",0.9250640869140625
"We come to seasonal taste every month. Good food and environment are the main reason. What makes me amaze the consistency. Whenever we come, we are made comfortable. Recommended!!😊","food, environment",0.3102235794067383
Have stayed at this property numerous times and look forward to breakfast in Seasonal Tastes. Staff focused on service. Even the chef came to my table one morning to suggest a variation of my normal selections.,"Staff, chef, breakfast, service, chef, selections",0.9016673564910889
It was a nice dinner with my colleague.everyone enjoyed the buffet dinner.food was excellent.service great,"dinner, buffet dinner, food, service",0.7533359527587891
Food was so good. Specially live cooked items. But need to increase some items.environment nice sooo.,"Food, live cooked items, environment",0.6649649143218994
Very nice place for business meeting.Specially the Turkish was excellent .service was great.everything was nice.,"place, service, Turkish",0.4467341899871826
It’s a very friendly place. Foods are really nice. People are friendly. I like the enviourment. I would love to come again.,"Foods, enviourment, place",0.6427879333496094
Buffet restaurant food & service was excellent embience was fantastic.we enjoyed the dinner.everyone was happy.,"Buffet restaurant food, service, dinner, embience",0.8066439628601074
excellent food. they follow the authentic recipes.love to be there. excellent supervising capability of the stuffs.,"food, recipes, stuffs",0.47165894508361816
It was a great dinner with my family we really enjoyed .Service was excellent.Food was great.Everything was fantastic.,"Service, dinner, Food",0.41484880447387695
It was a great experience to dine at Westin dhaka buffet restaurant.Chicken birirani was excellent.nice,"buffet restaurant, Chicken birirani",0.7210514545440674
Indian food was excellent.Not only the Indian food other food was also nice.Service was best in Dhaka.,"Indian food, food, Service",0.5429253578186035
Seasonal tastes restaurant is a best place for dinning with friend.we really enjoyed.everything was nice.,"dining, tastes",0.35872626304626465
Food are very good service even better Specially the mutton nihari was excellent.everything was fantastic.,"Food, service, mutton nihari",0.7001428604125977
Seasonal taste is one of the best restaurant i love their food quality and best service specially rifa is very professional and attentive.,"food quality, service",0.35056447982788086
"Westin dinner,it make me Happy. Because it was designed and delicious. Specially the Arabic food was fantastic.","Arabic food, dinner",0.4729421138763428
It was great dinner with my family.Arabic style mutton excellent.Service was great.embience was amazing.,"dinner, Arabic style mutton, Service, embience",0.9130609035491943
"Nice dinner at seasonal tastes restaurant.Arabic food.Indian food,continental food so many variation of Service was excellent.","Arabic food, Indian food, continental food, Service",0.9131143093109131
Arabic food was excellent.specially the baked fish.Service staff are very friendly.Everything was fantastic.,"Arabic food, baked fish, Service staff",0.760589599609375
"Good Food, Wonderful service a big spread amazing choice of the foods, tempura is awsome and the sashimi","Food, service, tempura, sashimi",0.7643532752990723
Excellent food and excellent environment with superb service level. Food was good. Menus contained various foods to be liked by guests of different ages.,"food, menus, service level, environment",0.6480593681335449
It is a nice place to have lunch with family.Food was excellent.Srevice was great.everything was fantastic.,"lunch, Food, Service",0.479001522064209
Food and ambiance along with service have been fantastic :). Great place with excellent experience indee,"Food, ambiance, service",0.5667769908905029
Food was excellent and the overall environment was nice. Music theme and other services was also great. Recommended for family get together.,"Food, environment, Music theme, services",0.6582286357879639
Seasonal tastes restaurant lunch was excellent.staff are very friendly.everything was nice.outstanding,"staff, lunch",0.312239408493042
Most beautiful environment than other restaurants.There was so many variety of good.grilled item was very nice.,"environment, variety of good, grilled item",0.6429538726806641
Cauliflower soup was excellent.others food was also nice.service was outstanding.staff was very friendly.,"Cauliflower soup, food, service, staff",0.7573316097259521
Westin dhaka seasonal restaurant desert was excellent. It is a place where we really enjoyed everything.,desert,0.24413490295410156
"This hotel serves is best& beautifully,staff behaviour is good.mutton biryani was excellent.we enjoyed.","staff, mutton biryani",0.604154109954834
We are really impressed to see their service. Their food everything was outstanding. It was really heart touching.,"service, food",0.2996702194213867
It was a great dinner at seasonal tastes restaurant.staff are very friendly.service was excellent.everything was nice.,"dinner, staff, service",0.4849531650543213
"Seasonal tastes restaurant staff made our friendship outstanding. Their service, food, everything was nice","staff, service, food",0.4201774597167969
"Seasonal tastes restaurant food was excellent than other restaurant in dhaka,service staff are very friendly,","food, service staff",0.3617737293243408
Everything’s too good! Their behaviour is good as well. The view is mesmerising! We’re pleased! I would suggest everyone visit the hotel! Thank you :),"behaviour, view",0.41727304458618164
"It was a outstanding experience for at seasonal taste restaurant. Their food,service& embience was excellent.","food,service,embience",0.4760255813598633
Brunch was excellent.we enjoyed it.food was fantastic.soup was nice.staff service was wonderful.everything was nice.,"Brunch, food, soup, staff service",0.6867654323577881
We really ashtonished to see the seasonal taste brunch.It was really outstanding.staff are very friendly.,"seasonal taste brunch, staff",0.5467240810394287
Brunch was excellent.food was outstanding.there was so many variety.service was excellent.specially the beef curry was nice.,"Brunch, food, service, beef curry",0.7085745334625244
Really it was a outstanding dinner. Seafood variety was available.service was excellent.food was wonderful.,"Seafood variety, service, food, dinner",0.7436766624450684
Westin buffet dinner is my most favt buffet dinner. This is the best buffet dinner in Bangladesh. I reccomend superior 5 star,buffet dinner,0.30252981185913086
Really it is a nice place dinner . We enjoyed their mullon nihari it was really outstanding. Everything was fantastic.,"dinner, mullon nihari",0.6597089767456055
Seasonal tastes is best resturant in dhaka . Their service was excellent. Specially tempura was nice.,"service, tempura",0.3610413074493408
It was a great dinner with my family we really enjoyed the food their service & embience was excellent,"dinner, food, service, embience",0.6499989032745361
It was a fantastic dinner at Westin seasonal taste restaurant.service was memorable.embience was good.,"dinner, service, embience",0.5796334743499756
It was a great seafood night at Westin taste restaurant.there was not only seafood variety but also others food variety .,"seafood night, food variety, seafood",0.6566057205200195
It really wonderful and somany choices of delicious food and we really enjoyed and specially the seafood was amazing,"food, seafood",0.372495174407959
Excellent ambiance and decor. A wide selection of moth-watering foods greets you as you descend into the buffet area. Take you pick.,"ambiance, decor, foods, buffet area",0.7245886325836182
Good Food . Good place to sit around. Best for families . You can try different types of food here. Thai food tests good,"Food, place",0.3650856018066406
I love this restaurant. Delicious food. Good for family and business as well. A bit high end but worth to a visit.,food,0.1876976490020752
Here I came with my friends and family. The service was fabulous. And the spread was very exotic. We enjoyed a lot and I would like to recommend this restaurant.,"service, spread",0.2980837821960449
We are really happy to get together with my family. And thank you Westin for a wonderful service.specially the dinner was fantastic and huge.we really enjoyed. We will come back again.the desert specially mahalabia really awesome.,"dinner, desert, service",0.4758760929107666
"we came here because we were hungry, but we felt like we r in a food heaven. so many choices of the food.we really enjoyed. definitely we will come back again.","food, choices of the food",0.4698195457458496
"Really appreciable dinner.we enjoyed. It was a corporate treat though we feel like home here. A big buffet,we like the dessert.","dinner, buffet, dessert",0.5841951370239258
It was a awesome experience. We feel like home. Best service. Exotic buffet.we 'll come back again. Thank you Weston.,"service, buffet",0.35720205307006836
It was amazing. A very big spreads. And very tasty food. Specially the live grills are really appreciable.,"spreads, food, live grills",0.6468608379364014
"We had a dinner at seasonal tastes restaurant.It was amazing.their service food presentation,embience was excellent.","dinner, service, food presentation, embience",0.7372832298278809
It was a great dinner with my business partner. Service was excellent. Food was wonderful. Everything was nice.,"Service, Food, dinner",0.4264500141143799
Nice dinner with my family.it was a great dinner .everything was fantastic.food was nice.service was excellence.,"dinner, food, service",0.4755070209503174
It was a great dinner with my freind.we are very happy to dine here.live station was outstanding.everything was nice.,"dinner, live station",0.4546349048614502
In my experience it was a fantastic dinner.there is so many type of food service was nice food was great.,"dinner, food service, food",0.531635046005249
Seasonal taste restaurant service was great.food was excellent.staff are very friendly.specially kabab was awesome.,"service, staff, food, kabab, taste",0.775048017501831
It was a geeat dinner in dhaka.foid was excellent.service was outstanding.environment was fantastic.very nice.,"dinner, foid, service, environment",0.6462094783782959
"Though it's a business lunch but we enjoyed it a lot. Fried tempura,Local food,Japanese soups are great. People are cooperative.","business lunch, Fried tempura, Local food, Japanese soups",0.9745488166809082
"Food is good,service is good. People are friendly.I like their shushi alot. Fried tempura, local deserts are great.","Food, service, shushi, Fried tempura, local deserts",1.0514764785766602
It was a great dinner in dhaka in my experience.specially food was great.staff are very friendly.lovely.,"dinner, food, staff",0.4952552318572998
It was a great lunch. All food very delicious and tasty. Very good environment and all staff very helpful.,"lunch, food, environment, staff",0.5923104286193848
Excellent restaurant food was excellent.service was great.environment was amazing.specially the live station.,"food, service, environment, live station",0.5900518894195557
Great buffet! Great service! Very nice team. We will visit again for sure. Thank you! Bangladesh-Greece,"buffet, service, team",0.47694826126098633
Here I get best food forever. They made always good food. And best buffet restaurant in dhaka city . They also provide many type of sweets thanks to Westin for give us this type of restaurant,"food, buffet, sweets",0.5425002574920654
It was a great dinner with my business partner. My partner are very happy with their service & food . Lovely,"service, food, dinner",0.4342207908630371
It was a amazing dinner in my lufe.food was excellence.staff are very friendly.embience are wonderful.,"dinner, food, staff, embience",0.6936118602752686
"Seasonal taste dinner was amazing with my friends,it was really wonderfull.service,food &embience was very nice","service,food,embience,dinner",0.6468191146850586
It was a great dinner with my family. Taste restaurant food was excellent.Service was great. Specially the donar kabab was fantastic.,"dinner, donar kabab, Service, food",0.8231582641601562
It was a great dinner with my family.we enjoyed a lot.doner kaibab was amazing.service was better than other restaurant.,"dinner, doner kaibab, service",0.7085099220275879
